User_ID,Age,Gender,Location,Occupation,Marital_Status,Education_Level,Income_Level,Device_Type,App_Download_Source,Region,App_Name,Screen_Time,Session_Count,Notifications_Received,Time_Spent_Per_Session,App_Installs,App_Version,Usage_Patterns,Peak_Usage_Times,Break_Intervals,Usage_Frequency,App_Addiction_Level,Engagement_Level,Social_Interaction,App_Purpose,Content_Type,Average_Interaction_Time,Sleep_Disruption,Distraction_Level
U8984,43,Female,Christopherhaven,Student,Married,Undergraduate,Middle,Android,Other,South,WhatsApp,87,16,33,12,No,v1.2,Binge,Afternoon,5 mins every hour,Weekly,73,68,496,Entertainment,Videos,14,8,10
U8985,55,Female,New Meganborough,Student,Single,Undergraduate,Middle,iOS,Google Play,West,Facebook,193,18,39,6,Yes,Latest,Regular,Afternoon,None,Monthly,48,97,33,Socializing,Stories,18,3,6
U8986,58,Female,Fisherburgh,Professional,Single,High School,High,iOS,Other,North,TikTok,9999,12,17,28,Yes,v1.0,Binge,Evening,10 mins every hour,Monthly,9999,80,164,News,Text Posts,11,1,5
U8987,43,Female,Hinesview,Student,Single,Postgraduate,Low,Tablet,Apple Store,East,TikTok,126,7,15,7,No,Beta,Regular,Afternoon,5 mins every hour,Weekly,57,23,136,News,Videos,7,8,2
U8988,34,Female,West Tracey,Unemployed,Widowed,Postgraduate,Low,iOS,Other,West,Facebook,41,9999,46,7,Yes,v1.1,Regular,Evening,5 mins every hour,Monthly,66,71,225,Education,Photos,11,0,8
U8989,59,Male,Vasquezview,Student,Single,High School,Low,iOS,Google Play,West,Twitter,9999,12,27,11,No,v1.1,Rare,Morning,None,Monthly,55,64,250,Education,Videos,16,4,9
U8990,99,Other,New Colin,Professional,Widowed,High School,Low,Tablet,Google Play,North,Twitter,177,2,22,28,No,v1.2,Binge,Night,10 mins every hour,Daily,Invalid,71,293,Education,Stories,16,6,3
U8991,41,Male,Palmerfort,Retired,Widowed,High School,High,Android,Apple Store,East,TikTok,114,12,7,13,Yes,Latest,Binge,Afternoon,5 mins every hour,Weekly,83,43,261,News,Text Posts,10,9,8
U8992,Invalid,Other,East Beverly,Unemployed,Single,Postgraduate,High,Android,Other,East,TikTok,Invalid,15,40,29,No,Beta,Binge,Afternoon,10 mins every hour,Weekly,9999,93,452,Socializing,Stories,5,1,10
U8993,18,Male,Georgeborough,Professional,Widowed,High School,High,Android,Other,North,TikTok,161,18,30,25,No,v1.1,Rare,Morning,10 mins every hour,Daily,80,18,115,Work,Text Posts,19,7,1
U8994,54,Female,Port Christopherside,Unemployed,Widowed,Undergraduate,Low,Tablet,Google Play,North,TikTok,34,12,38,18,No,v1.1,Rare,Evening,5 mins every hour,Daily,Invalid,52,197,Work,Photos,14,10,6
U8995,19,Unknown,Melissastad,Student,Single,Undergraduate,Low,iOS,Other,North,WhatsApp,48,18,39,27,Yes,v1.0,Regular,Evening,10 mins every hour,Weekly,19,55,201,News,Videos,8,3,6
U8996,99,Female,Davidberg,Unemployed,Widowed,Undergraduate,Middle,iOS,Other,South,TikTok,65,17,3,11,No,v1.2,Rare,Evening,None,Daily,6,5,414,Socializing,Photos,29,7,3
U8997,25,Female,Stevenmouth,Retired,Widowed,Postgraduate,High,Tablet,Apple Store,East,WhatsApp,162,7,38,24,No,v1.1,Rare,Morning,None,Weekly,Invalid,80,327,News,Videos,28,3,9
U8998,Invalid,Female,Myersshire,Unemployed,Single,Undergraduate,Middle,Android,Other,West,Facebook,121,12,38,19,No,v1.2,Regular,Night,10 mins every hour,Monthly,Invalid,60,435,Entertainment,Stories,5,1,3
U8999,48,Other,Changchester,Retired,Widowed,Postgraduate,Low,iOS,Apple Store,North,WhatsApp,Invalid,2,34,8,No,Beta,Regular,Evening,5 mins every hour,Daily,Invalid,78,105,News,Videos,24,5,7
U9000,51,Female,New Cynthiamouth,Unemployed,Single,Undergraduate,High,Android,Apple Store,West,Facebook,195,9999,4,7,Yes,Latest,Regular,Evening,10 mins every hour,Weekly,52,18,107,News,Stories,11,8,10
U9001,21,Female,Natashaport,Unemployed,Married,Postgraduate,Low,Tablet,Apple Store,East,Instagram,94,9999,21,17,Yes,v1.0,Rare,Afternoon,5 mins every hour,Weekly,59,25,279,Socializing,Text Posts,11,0,8
U9002,Invalid,Other,Johnsonview,Unemployed,Widowed,Postgraduate,Low,iOS,Other,East,WhatsApp,9999,16,49,21,Yes,v1.1,Rare,Morning,10 mins every hour,Daily,65,13,174,Socializing,Text Posts,8,3,2
U9003,38,Other,New Diana,Professional,Single,Undergraduate,High,Tablet,Google Play,South,Instagram,9999,Invalid,41,22,Yes,Beta,Regular,Night,None,Monthly,45,38,235,Entertainment,Videos,26,3,6
U9004,30,Other,Freemanmouth,Student,Married,High School,Middle,iOS,Google Play,North,Instagram,Invalid,Invalid,40,12,Yes,v1.1,Regular,Afternoon,5 mins every hour,Weekly,23,23,120,Socializing,Stories,28,10,7
U9005,42,Other,South Zacharyfort,Student,Widowed,Postgraduate,Middle,iOS,Google Play,East,WhatsApp,Invalid,2,47,29,No,v1.0,Regular,Evening,10 mins every hour,Daily,81,13,330,Socializing,Videos,6,9,4
U9006,27,Male,North Dwayne,Student,Widowed,High School,Low,Tablet,Other,East,Instagram,279,2,31,14,Yes,v1.1,Regular,Night,None,Daily,15,71,203,Education,Videos,23,1,10
U9007,99,Female,Brandonstad,Retired,Single,High School,Middle,iOS,Google Play,North,Facebook,142,17,25,6,No,Latest,Rare,Night,10 mins every hour,Daily,43,14,426,News,Photos,20,9,6
U9008,39,Other,Hensleyton,Student,Single,Undergraduate,Middle,Tablet,Other,South,Twitter,135,10,12,26,Yes,v1.1,Binge,Night,None,Daily,8,79,22,News,Text Posts,26,9,8
U9009,59,Other,South Melissa,Student,Widowed,Postgraduate,Low,Android,Apple Store,South,Facebook,67,5,26,11,Yes,v1.2,Rare,Afternoon,5 mins every hour,Monthly,9999,30,198,Entertainment,Photos,21,4,7
U9010,46,Other,Wyattburgh,Unemployed,Married,Postgraduate,Low,iOS,Google Play,West,WhatsApp,211,8,40,6,No,Beta,Regular,Evening,None,Daily,9999,73,355,Socializing,Videos,12,10,5
U9011,40,Male,East Anthony,Unemployed,Widowed,Undergraduate,High,Tablet,Other,East,TikTok,9999,6,3,5,Yes,v1.0,Binge,Evening,None,Weekly,9999,17,6,Education,Videos,18,10,6
U9012,56,Female,Lake Ashlee,Unemployed,Single,Undergraduate,High,Android,Apple Store,West,WhatsApp,45,4,7,5,Yes,v1.1,Rare,Morning,10 mins every hour,Weekly,75,81,231,Work,Videos,25,0,6
U9013,30,Male,New Kimberly,Student,Single,High School,Low,Tablet,Other,North,WhatsApp,152,13,3,17,No,v1.0,Binge,Morning,None,Monthly,72,91,452,News,Videos,23,10,6
U9014,54,Male,Port Amyfurt,Student,Married,High School,High,Android,Apple Store,South,Facebook,70,4,49,28,Yes,v1.1,Binge,Afternoon,None,Monthly,51,75,428,Entertainment,Stories,19,0,9
U9015,18,Female,South Susanberg,Retired,Widowed,High School,Low,Android,Apple Store,West,WhatsApp,195,6,49,24,Yes,v1.0,Regular,Afternoon,None,Daily,63,97,355,Education,Videos,12,2,7
U9016,26,Male,Parkershire,Student,Single,Postgraduate,High,Android,Apple Store,West,Twitter,284,16,15,25,No,Latest,Rare,Night,None,Monthly,40,43,394,Education,Videos,21,5,5
U9017,-1,Other,Deanberg,Unemployed,Married,Undergraduate,Low,Android,Other,East,Instagram,176,2,25,26,Yes,v1.2,Binge,Afternoon,None,Weekly,9999,8,313,Work,Videos,20,2,10
U9018,49,Male,Jamieside,Unemployed,Single,Postgraduate,Low,Android,Google Play,South,TikTok,Invalid,Invalid,10,7,No,v1.1,Rare,Evening,None,Daily,Invalid,20,464,Entertainment,Text Posts,25,2,9
U9019,36,Female,South Jim,Student,Widowed,High School,Middle,Android,Google Play,East,Twitter,202,13,23,6,Yes,Beta,Rare,Morning,5 mins every hour,Monthly,9999,26,356,News,Text Posts,24,8,7
U9020,44,Male,Port Joyce,Professional,Widowed,Postgraduate,Middle,Android,Google Play,North,TikTok,37,16,0,5,Yes,Latest,Regular,Morning,10 mins every hour,Monthly,79,53,60,Education,Text Posts,23,1,6
U9021,35,Female,South Stefanie,Student,Widowed,High School,High,iOS,Apple Store,West,WhatsApp,118,15,31,9,Yes,Beta,Regular,Afternoon,None,Daily,9999,1,289,Education,Stories,29,2,10
U9022,20,Male,Michelleberg,Retired,Married,High School,Low,Tablet,Apple Store,South,Facebook,270,11,26,11,No,Beta,Rare,Afternoon,None,Monthly,3,14,36,Socializing,Stories,28,3,8
U9023,Invalid,Male,Allenburgh,Professional,Widowed,High School,Middle,Android,Other,South,Twitter,66,9999,23,20,No,v1.0,Binge,Evening,5 mins every hour,Weekly,20,53,30,Socializing,Photos,8,2,2
U9024,59,Male,Kevinmouth,Retired,Married,Postgraduate,High,iOS,Apple Store,North,Facebook,175,9,42,16,Invalid,v1.0,Rare,Afternoon,5 mins every hour,Daily,32,2,30,Socializing,Videos,10,0,7
U9025,53,Other,Colemanbury,Unemployed,Married,Postgraduate,Middle,Android,Google Play,West,WhatsApp,116,19,41,11,Yes,Latest,Rare,Afternoon,10 mins every hour,Daily,93,35,4,Work,Text Posts,10,8,3
U9026,25,Other,Moyerhaven,Unemployed,Single,Undergraduate,High,Tablet,Apple Store,West,TikTok,54,9999,20,6,Yes,Latest,Rare,Night,None,Daily,54,0,289,Education,Photos,7,2,9
U9027,41,Male,South Mark,Professional,Single,Undergraduate,High,Android,Other,East,Facebook,99,9999,44,15,Yes,Beta,Binge,Morning,10 mins every hour,Daily,9999,69,103,Socializing,Photos,24,10,2
U9028,31,Other,Garciastad,Retired,Single,Postgraduate,High,Tablet,Google Play,North,Instagram,169,5,47,23,Yes,Beta,Rare,Night,10 mins every hour,Weekly,95,97,331,Socializing,Videos,17,9,8
U9029,29,Female,West Susan,Student,Single,Postgraduate,Middle,iOS,Other,North,Twitter,221,2,13,5,No,v1.1,Rare,Afternoon,None,Daily,13,71,36,Education,Photos,18,1,5
U9030,56,Invalid,Lake Breanna,Retired,Widowed,Postgraduate,Middle,Android,Apple Store,West,Twitter,149,12,29,17,Yes,v1.0,Regular,Night,5 mins every hour,Daily,76,20,279,Socializing,Stories,8,0,6
U9031,38,Other,South Danahaven,Student,Single,Postgraduate,High,Tablet,Google Play,South,TikTok,Invalid,16,34,22,No,v1.1,Regular,Afternoon,10 mins every hour,Weekly,9999,76,173,Socializing,Text Posts,25,10,6
U9032,Invalid,Other,West Amber,Professional,Single,Postgraduate,Middle,Tablet,Apple Store,East,WhatsApp,112,1,2,15,Yes,v1.0,Binge,Evening,10 mins every hour,Daily,38,96,495,Entertainment,Stories,5,0,7
U9033,45,Female,Velazquezport,Student,Single,Postgraduate,High,Tablet,Other,West,Facebook,282,5,39,19,Yes,v1.2,Regular,Evening,5 mins every hour,Daily,66,44,480,Entertainment,Photos,20,3,5
U9034,32,Other,East Cynthia,Retired,Widowed,Undergraduate,Middle,Android,Google Play,West,Instagram,9999,17,11,18,No,Latest,Regular,Afternoon,None,Monthly,38,98,283,News,Text Posts,28,9,8
U9035,Invalid,Female,Lake Stevenberg,Professional,Single,High School,Middle,Android,Apple Store,North,TikTok,103,8,5,27,No,v1.0,Regular,Morning,10 mins every hour,Monthly,93,77,305,Work,Stories,19,5,8
U9036,55,Female,Wallmouth,Student,Single,High School,Low,Android,Other,West,Facebook,125,16,9,12,Yes,v1.0,Regular,Evening,None,Daily,Invalid,4,29,Entertainment,Videos,9,1,1
U9037,51,Other,North Johnborough,Retired,Married,High School,Low,iOS,Google Play,South,TikTok,9999,9,28,29,No,v1.0,Binge,Evening,5 mins every hour,Monthly,54,26,63,Socializing,Text Posts,27,8,10
U9038,27,Invalid,New Christopher,Unemployed,Married,High School,Low,Tablet,Google Play,North,Facebook,92,9999,5,19,No,v1.2,Rare,Evening,None,Daily,Invalid,80,191,Work,Videos,12,6,8
U9039,50,Other,Matthewview,Student,Widowed,High School,Low,Tablet,Apple Store,East,WhatsApp,9999,18,27,22,No,v1.2,Regular,Evening,5 mins every hour,Monthly,28,34,70,Education,Photos,11,3,8
U9040,45,Female,West Anthony,Retired,Married,High School,Low,Android,Other,North,TikTok,231,3,6,27,No,v1.2,Rare,Night,5 mins every hour,Monthly,39,48,36,Education,Videos,10,10,2
U9041,59,Other,Arthurside,Student,Widowed,High School,Middle,iOS,Apple Store,East,Twitter,Invalid,Invalid,29,18,Yes,Latest,Rare,Afternoon,10 mins every hour,Monthly,15,88,428,News,Videos,22,8,3
U9042,47,Male,Jessicabury,Professional,Married,Postgraduate,Low,Android,Other,West,WhatsApp,58,3,36,16,Yes,Beta,Regular,Night,5 mins every hour,Weekly,61,93,159,Entertainment,Stories,5,1,1
U9043,32,Male,Lake Shaunton,Unemployed,Single,Undergraduate,Middle,Tablet,Google Play,North,Instagram,Invalid,Invalid,48,18,Yes,Latest,Regular,Afternoon,5 mins every hour,Weekly,38,7,146,News,Stories,17,10,4
U9044,19,Other,Brendafurt,Professional,Widowed,High School,High,iOS,Apple Store,South,Twitter,184,5,39,15,Yes,v1.0,Rare,Night,None,Monthly,44,78,204,Socializing,Text Posts,12,6,5
U9045,36,Other,Josephchester,Student,Widowed,Postgraduate,Middle,iOS,Apple Store,South,Facebook,238,5,17,27,No,v1.0,Binge,Afternoon,10 mins every hour,Monthly,Invalid,96,367,News,Videos,14,5,1
U9046,56,Unknown,Moniquehaven,Retired,Widowed,High School,Middle,Android,Google Play,East,WhatsApp,104,17,6,22,No,Beta,Rare,Evening,None,Monthly,33,56,268,Education,Text Posts,16,9,10
U9047,31,Invalid,South Heather,Student,Single,High School,Middle,iOS,Apple Store,East,Instagram,239,2,10,21,Yes,Latest,Regular,Morning,None,Weekly,9999,84,172,Education,Stories,14,0,3
U9048,23,Other,Colemanburgh,Unemployed,Widowed,High School,Middle,Android,Google Play,North,Instagram,276,Invalid,18,9,No,Latest,Rare,Evening,10 mins every hour,Daily,78,88,365,Education,Text Posts,19,2,2
U9049,21,Other,West Clinton,Student,Widowed,Postgraduate,High,iOS,Google Play,South,Facebook,147,7,15,28,Yes,Latest,Regular,Night,10 mins every hour,Daily,9999,60,268,Education,Stories,17,4,6
U9050,99,Male,Port Elizabethfurt,Unemployed,Widowed,Undergraduate,Low,iOS,Other,South,Facebook,125,18,45,12,Yes,v1.0,Binge,Morning,10 mins every hour,Weekly,27,4,381,Education,Text Posts,25,2,6
U9051,23,Female,West Williebury,Retired,Widowed,High School,High,Android,Google Play,South,TikTok,287,3,36,21,Yes,Latest,Rare,Night,10 mins every hour,Daily,65,37,244,Entertainment,Videos,16,9,2
U9052,99,Male,Port William,Professional,Married,Undergraduate,Middle,iOS,Other,North,Facebook,9999,3,14,6,Yes,v1.0,Rare,Afternoon,None,Weekly,90,24,13,News,Videos,10,10,9
U9053,27,Female,Port Gerald,Professional,Married,Undergraduate,High,Android,Google Play,North,Twitter,239,1,48,18,No,Beta,Regular,Morning,10 mins every hour,Daily,23,14,35,News,Videos,6,3,9
U9054,Invalid,Female,Lake Sarah,Retired,Married,High School,Middle,iOS,Apple Store,North,Facebook,288,9999,30,7,Yes,Beta,Regular,Afternoon,5 mins every hour,Daily,11,16,199,News,Photos,24,2,8
U9055,42,Female,East Bradleyland,Unemployed,Single,Undergraduate,Low,iOS,Google Play,East,Twitter,Invalid,2,8,11,No,v1.2,Rare,Morning,5 mins every hour,Daily,53,21,483,News,Stories,19,0,9
U9056,29,Male,Deleonchester,Unemployed,Married,Postgraduate,Low,Tablet,Google Play,South,Instagram,147,3,29,18,No,v1.0,Regular,Afternoon,10 mins every hour,Daily,18,77,253,Work,Videos,16,5,3
U9057,99,Female,New Christopherton,Retired,Married,High School,Middle,Tablet,Google Play,North,TikTok,51,11,40,11,Yes,Beta,Rare,Night,None,Daily,23,27,174,Socializing,Text Posts,20,8,7
U9058,43,Unknown,West Brendaborough,Retired,Single,Postgraduate,Low,Tablet,Google Play,South,Twitter,9999,2,24,5,No,v1.0,Regular,Evening,None,Daily,100,58,52,Socializing,Stories,7,8,5
U9059,99,Other,Chavezhaven,Unemployed,Single,Undergraduate,High,iOS,Apple Store,South,TikTok,169,17,44,9,No,Beta,Regular,Afternoon,10 mins every hour,Monthly,22,69,482,Education,Text Posts,20,5,6
U9060,48,Female,Barbarashire,Unemployed,Single,High School,Low,Android,Google Play,East,Facebook,9999,2,3,13,Yes,v1.1,Regular,Night,None,Daily,9999,100,405,Socializing,Text Posts,13,8,10
U9061,51,Invalid,Collinschester,Unemployed,Married,Postgraduate,High,Android,Other,West,Twitter,86,17,37,6,Yes,Beta,Regular,Night,None,Weekly,57,68,315,Socializing,Text Posts,17,1,2
U9062,34,Unknown,Curtisberg,Unemployed,Widowed,High School,Low,Tablet,Other,East,Instagram,219,7,39,25,No,v1.2,Rare,Morning,None,Weekly,Invalid,11,118,Socializing,Stories,9,8,1
U9063,20,Other,Benjaminmouth,Unemployed,Widowed,Undergraduate,Low,Android,Apple Store,East,WhatsApp,295,7,42,28,Invalid,Latest,Rare,Morning,10 mins every hour,Monthly,0,32,468,Work,Photos,13,0,3
U9064,99,Other,Christinemouth,Unemployed,Widowed,Undergraduate,Middle,Tablet,Other,South,TikTok,189,9999,37,29,Yes,v1.0,Binge,Morning,10 mins every hour,Monthly,Invalid,72,147,News,Text Posts,23,1,10
U9065,21,Male,Julieside,Professional,Widowed,High School,Low,Tablet,Google Play,North,Twitter,9999,13,7,29,Yes,v1.2,Regular,Evening,10 mins every hour,Daily,Invalid,26,335,Socializing,Videos,28,6,7
U9066,38,Male,Alexanderberg,Retired,Single,Undergraduate,Middle,Android,Google Play,North,Instagram,Invalid,2,37,29,Yes,v1.0,Binge,Evening,None,Weekly,13,21,455,Socializing,Photos,29,2,10
U9067,25,Other,North Josephtown,Professional,Single,Undergraduate,Low,Android,Other,North,TikTok,208,5,21,6,No,Beta,Rare,Night,None,Monthly,9999,27,158,Education,Stories,28,10,7
U9068,22,Unknown,Brianberg,Student,Married,Postgraduate,Low,Tablet,Other,West,Facebook,124,14,43,10,Yes,v1.0,Regular,Afternoon,5 mins every hour,Weekly,100,53,103,Entertainment,Videos,29,6,2
U9069,50,Male,East Laurenmouth,Unemployed,Widowed,Postgraduate,Middle,Tablet,Google Play,West,TikTok,146,12,27,14,No,v1.1,Rare,Afternoon,5 mins every hour,Weekly,19,27,290,Socializing,Text Posts,8,7,5
U9070,99,Female,Ericland,Unemployed,Widowed,High School,High,Tablet,Apple Store,East,Instagram,9999,9999,45,18,Yes,v1.0,Rare,Evening,None,Weekly,94,84,485,News,Text Posts,6,0,1
U9071,43,Unknown,New Gerald,Retired,Widowed,Postgraduate,High,Android,Other,East,Facebook,129,4,32,16,Invalid,v1.2,Binge,Afternoon,5 mins every hour,Monthly,13,36,259,News,Stories,26,2,2
U9072,39,Male,North William,Professional,Single,Postgraduate,High,iOS,Google Play,East,WhatsApp,9999,19,17,19,No,v1.0,Rare,Evening,10 mins every hour,Monthly,79,8,193,Entertainment,Text Posts,10,0,4
U9073,53,Other,North Judith,Professional,Single,High School,High,Android,Apple Store,West,Facebook,251,17,33,23,Yes,v1.2,Rare,Evening,None,Monthly,Invalid,89,13,News,Videos,8,4,3
U9074,22,Female,Beverlyshire,Professional,Married,Undergraduate,Low,Android,Apple Store,East,Instagram,59,14,49,15,Yes,v1.2,Regular,Morning,5 mins every hour,Monthly,9999,19,132,Education,Videos,23,8,9
U9075,55,Female,Brianville,Professional,Married,Undergraduate,Middle,iOS,Apple Store,North,Instagram,Invalid,11,14,10,No,Beta,Regular,Night,None,Monthly,83,97,239,Entertainment,Text Posts,5,0,4
U9076,22,Other,Lesliemouth,Unemployed,Single,Undergraduate,High,Tablet,Other,East,TikTok,31,9999,36,26,No,v1.1,Rare,Afternoon,5 mins every hour,Monthly,73,73,421,News,Stories,24,0,10
U9077,20,Male,Morrisberg,Unemployed,Widowed,Postgraduate,High,Android,Other,North,TikTok,263,2,25,12,No,v1.2,Regular,Evening,10 mins every hour,Daily,9999,82,296,News,Videos,25,1,8
U9078,46,Male,Lake Pamelahaven,Professional,Single,High School,High,iOS,Google Play,West,Facebook,52,7,9,18,Yes,Beta,Regular,Afternoon,5 mins every hour,Daily,41,43,385,News,Videos,28,0,5
U9079,59,Male,New Antoniobury,Retired,Widowed,Undergraduate,Low,Tablet,Google Play,West,Twitter,182,19,28,9,Yes,v1.2,Regular,Afternoon,5 mins every hour,Daily,9999,50,397,Education,Videos,5,9,4
U9080,59,Male,Lukeview,Professional,Single,High School,Low,Android,Google Play,East,Facebook,288,16,13,29,Yes,Beta,Regular,Afternoon,5 mins every hour,Weekly,100,49,253,News,Photos,23,6,5
U9081,24,Female,North Matthewmouth,Student,Single,Postgraduate,High,Android,Google Play,South,Facebook,Invalid,3,33,12,Yes,v1.2,Rare,Night,10 mins every hour,Daily,94,48,464,Socializing,Text Posts,7,3,9
U9082,30,Male,Tylerland,Unemployed,Married,High School,High,Android,Google Play,North,Twitter,Invalid,Invalid,6,14,No,Beta,Binge,Morning,5 mins every hour,Daily,Invalid,100,384,Work,Videos,7,6,4
U9083,55,Female,Jacksonmouth,Student,Single,Undergraduate,Middle,Android,Other,North,WhatsApp,179,16,27,5,Yes,v1.1,Binge,Morning,10 mins every hour,Weekly,36,27,172,Entertainment,Text Posts,28,6,1
U9084,36,Female,Austinville,Retired,Married,High School,Low,iOS,Apple Store,West,Twitter,194,2,13,13,No,v1.0,Binge,Afternoon,None,Weekly,9999,96,433,Socializing,Photos,25,0,9
U9085,45,Male,Riosstad,Retired,Widowed,High School,High,Tablet,Apple Store,North,TikTok,284,15,43,14,No,v1.2,Regular,Evening,5 mins every hour,Weekly,8,48,287,News,Videos,11,8,9
U9086,56,Male,Port Jason,Unemployed,Widowed,Postgraduate,High,Android,Apple Store,South,Twitter,9999,5,5,14,Invalid,v1.2,Binge,Night,5 mins every hour,Weekly,60,0,156,News,Photos,26,2,5
U9087,38,Other,South Heather,Retired,Single,High School,Low,Tablet,Google Play,West,TikTok,80,3,8,5,No,Beta,Binge,Evening,10 mins every hour,Monthly,48,28,44,Entertainment,Stories,18,6,2
U9088,39,Female,Millerfort,Student,Married,Undergraduate,Low,iOS,Google Play,West,Twitter,81,14,20,10,No,Beta,Regular,Night,10 mins every hour,Daily,9999,69,10,Entertainment,Stories,20,10,7
U9089,99,Female,Lake Michael,Unemployed,Married,Undergraduate,Low,Tablet,Google Play,West,TikTok,9999,9,35,22,Yes,v1.2,Regular,Afternoon,10 mins every hour,Daily,86,9,67,Socializing,Text Posts,11,6,10
U9090,51,Female,Johnnyfort,Unemployed,Widowed,Postgraduate,Middle,iOS,Apple Store,East,Facebook,147,10,42,22,No,Beta,Binge,Morning,10 mins every hour,Weekly,45,88,117,Education,Text Posts,24,5,2
U9091,23,Male,Amyhaven,Unemployed,Single,Undergraduate,High,Android,Apple Store,South,Twitter,Invalid,16,15,23,Yes,Beta,Rare,Night,None,Weekly,10,23,166,Socializing,Stories,12,0,3
U9092,28,Female,Port Dominiqueport,Student,Single,Postgraduate,Low,iOS,Google Play,South,TikTok,Invalid,Invalid,18,5,No,Beta,Regular,Afternoon,10 mins every hour,Daily,Invalid,85,424,Work,Photos,23,2,1
U9093,99,Unknown,Lake Elizabethborough,Student,Single,Undergraduate,High,Tablet,Apple Store,West,Instagram,Invalid,9999,15,15,No,v1.1,Rare,Night,10 mins every hour,Monthly,9999,31,371,Entertainment,Photos,22,4,5
U9094,22,Female,Kimberlyville,Retired,Married,Postgraduate,High,iOS,Apple Store,North,Twitter,286,4,31,11,No,v1.1,Binge,Afternoon,None,Monthly,Invalid,13,199,News,Videos,23,2,6
U9095,Invalid,Other,Wongfort,Student,Widowed,Undergraduate,High,Android,Other,West,WhatsApp,9999,9999,3,20,No,Latest,Rare,Afternoon,10 mins every hour,Weekly,46,27,190,Entertainment,Stories,9,3,3
U9096,19,Male,Bobbymouth,Student,Married,Postgraduate,Middle,Tablet,Other,East,Twitter,44,7,19,23,Yes,v1.2,Binge,Morning,5 mins every hour,Weekly,41,43,448,News,Videos,22,6,10
U9097,44,Female,New Rachel,Retired,Widowed,Postgraduate,Middle,Android,Google Play,North,TikTok,299,15,37,27,Yes,v1.2,Binge,Evening,None,Monthly,Invalid,57,245,News,Text Posts,19,5,3
U9098,51,Male,Woodland,Professional,Widowed,Undergraduate,Low,iOS,Other,South,Facebook,36,6,5,21,Yes,v1.1,Rare,Morning,10 mins every hour,Monthly,34,85,487,Entertainment,Stories,11,3,7
U9099,49,Female,Tanyaville,Student,Widowed,High School,High,iOS,Apple Store,South,Instagram,190,18,19,26,No,v1.2,Binge,Afternoon,10 mins every hour,Weekly,32,3,99,Education,Videos,27,7,4
U9100,59,Other,Smithchester,Retired,Married,Undergraduate,High,iOS,Apple Store,West,Twitter,50,Invalid,7,7,No,Beta,Regular,Morning,5 mins every hour,Monthly,16,15,17,News,Stories,19,4,2
U9101,28,Male,East Jessicaborough,Unemployed,Single,Postgraduate,Middle,Tablet,Apple Store,South,Facebook,80,16,32,28,Yes,v1.0,Binge,Afternoon,10 mins every hour,Weekly,41,18,337,Education,Stories,29,9,8
U9102,39,Male,Amandatown,Retired,Married,High School,Low,Tablet,Other,West,TikTok,250,7,42,25,Yes,Latest,Rare,Evening,None,Monthly,74,7,241,News,Videos,27,1,3
U9103,38,Male,Lake Tommy,Student,Married,High School,High,Android,Other,South,Instagram,9999,17,32,13,Yes,Beta,Binge,Morning,5 mins every hour,Weekly,9999,36,497,Socializing,Photos,9,3,7
U9104,57,Other,Jenniferfurt,Retired,Widowed,Postgraduate,High,iOS,Other,South,WhatsApp,146,Invalid,10,17,No,Latest,Regular,Evening,5 mins every hour,Monthly,41,99,316,Socializing,Text Posts,6,8,8
U9105,50,Male,South Danielland,Unemployed,Married,Postgraduate,High,Android,Google Play,West,Twitter,258,16,20,26,No,v1.0,Regular,Night,10 mins every hour,Monthly,77,57,341,Socializing,Videos,7,8,2
U9106,49,Female,Reynoldsberg,Retired,Single,Postgraduate,Low,Android,Other,West,Twitter,279,10,45,13,No,v1.1,Binge,Night,10 mins every hour,Monthly,29,22,394,Education,Text Posts,28,4,5
U9107,50,Male,South Wesley,Retired,Widowed,Undergraduate,Low,Android,Google Play,North,WhatsApp,Invalid,2,3,5,Yes,v1.0,Regular,Evening,None,Daily,12,94,201,Entertainment,Videos,25,7,5
U9108,41,Male,Gregoryberg,Unemployed,Single,Postgraduate,High,Android,Google Play,West,WhatsApp,279,9999,21,28,No,v1.2,Rare,Night,10 mins every hour,Daily,35,88,144,Entertainment,Text Posts,6,1,7
U9109,Invalid,Female,Lauraland,Unemployed,Widowed,High School,Middle,iOS,Other,North,TikTok,118,11,34,27,No,Latest,Rare,Afternoon,None,Monthly,45,56,389,News,Text Posts,10,10,4
U9110,47,Female,Port Christiantown,Retired,Single,High School,Middle,Tablet,Google Play,South,WhatsApp,228,4,0,19,No,v1.2,Rare,Morning,None,Daily,77,83,113,News,Videos,14,9,8
U9111,48,Male,Port Larryberg,Unemployed,Married,Postgraduate,Low,Android,Apple Store,West,Facebook,274,17,40,14,Yes,v1.1,Binge,Morning,5 mins every hour,Weekly,9999,99,175,Entertainment,Stories,6,7,6
U9112,51,Unknown,Jenniferberg,Retired,Widowed,Postgraduate,Low,Android,Other,South,Facebook,9999,3,9,14,No,Beta,Rare,Afternoon,5 mins every hour,Daily,1,29,362,Entertainment,Text Posts,6,2,7
U9113,42,Other,Port Richard,Professional,Widowed,Postgraduate,Low,iOS,Apple Store,West,TikTok,273,10,43,23,No,v1.1,Regular,Afternoon,None,Monthly,9999,81,133,News,Stories,16,4,6
